VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
90024,VINILANDIA USA,15418,The First Lady Cab Svgn,8.84,12.99,750.0,60.0,530.4,60.0,779.4000000000001,168.87,6.720000000000001,2802.6400000000003,249.0000000000001,31.947652040030803,1.0,1.469457013574661
1392,CONSTELLATION BRANDS INC,6892,Vendange Cab Svgn,3.39,4.99,750.0,156.0,528.84,160.0,798.4000000000001,119.76000000000003,17.96,79528.99,269.56000000000006,33.76252505010021,1.0256410256410255,1.5097193858255806
9552,M S WALKER INC,24454,Convento Las Claras 12 Tinto,14.28,22.99,750.0,37.0,528.36,185.0,4065.150000000001,2369.9100000000008,20.500000000000004,55551.819999999985,3536.790000000001,87.00269362754142,5.0,7.693901885078358
90024,VINILANDIA USA,16786,Attrezzi 10 Moscato d'Asti,8.78,12.99,750.0,60.0,526.8,12.0,155.88,12.99,1.35,2802.6400000000003,-370.91999999999996,-237.95227097767514,0.2,0.2958997722095672
1392,CONSTELLATION BRANDS INC,15888,R M Woodbridge Malbec,4.05,7.99,750.0,130.0,526.5000000000001,139.0,1050.6100000000004,524.2800000000002,15.460000000000004,79528.99,524.1100000000002,49.886256555715256,1.0692307692307692,1.9954605887939223
9165,ULTRA BEVERAGE COMPANY LLP,34733,Lake Sonoma Cab Svgn AV,15.03,22.99,750.0,35.0,526.0500000000001,22.0,527.78,263.89000000000004,2.4500000000000006,68054.70000000003,1.7299999999999045,0.3277880935237987,0.6285714285714286,1.0032886607736906
3924,HEAVEN HILL DISTILLERIES,1029,Fulton's Harvest Apple Pie L,5.26,6.99,750.0,100.0,526.0,285.0,2484.1500000000015,1338.4500000000007,224.58000000000004,14069.869999999995,1958.1500000000015,78.82575528852928,2.85,4.72271863117871
480,BACARDI USA INC,201,Nassua Royale Liqueur,15.47,19.49,1000.0,34.0,525.98,36.0,701.64,194.89999999999998,37.800000000000004,89286.26999999999,175.65999999999997,25.03563080782167,1.0588235294117647,1.3339670709912923
10754,PERFECTA WINES,20521,Croix de Beaucaillou St Juln,30.91,64.99,750.0,17.0,525.47,40.0,1879.6,798.83,4.45,28720.52,1354.1299999999999,72.0435198978506,2.3529411764705883,3.5769882200696514
3252,E & J GALLO WINERY,6265,Gallo Fairbanks Sherry,3.39,4.99,750.0,155.0,525.45,166.0,828.3400000000004,553.8900000000001,18.360000000000003,61966.909999999996,302.8900000000003,36.565902890117606,1.070967741935484,1.576439242554002
1650,Circa Wines,23451,Terra Mia Lacryma Christi Wh,8.33,13.49,750.0,63.0,524.79,63.0,778.87,221.82,7.0600000000000005,211.96999999999997,254.08000000000004,32.621618498594124,1.0,1.4841555669887003
653,STATE WINE & SPIRITS,20491,Wild Oats Chard Cntrl Ranges,7.28,10.99,750.0,72.0,524.16,44.0,527.56,155.87,4.92,8014.98,3.3999999999999773,0.6444764576541014,0.6111111111111112,1.006486568986569
90024,VINILANDIA USA,18611,Stonehaven Svgn Bl,9.03,13.99,750.0,58.0,523.74,72.0,1007.28,237.82999999999998,8.060000000000002,2802.6400000000003,483.53999999999996,48.00452704312604,1.2413793103448276,1.9232443578875014
11567,CAMPARI AMERICA,1124,Manchester Conn Wild Turkey,43.64,54.99,750.0,12.0,523.68,0.0,0.0,0.0,0.0,20964.809999999998,-523.68,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,10057,Rocca delle Macie Sasyr Tscn,8.44,12.99,750.0,62.0,523.28,81.0,1052.19,259.79999999999995,9.060000000000002,13605.409999999998,528.9100000000001,50.26753723186877,1.3064516129032258,2.0107590582479746
90024,VINILANDIA USA,17026,Pares Balta Brut Cava Pendes,10.06,16.99,750.0,52.0,523.12,163.0,2737.3700000000003,1528.0900000000006,18.120000000000005,2802.6400000000003,2214.2500000000005,80.88968608554927,3.1346153846153846,5.232776418412602
3960,DIAGEO NORTH AMERICA INC,918,Smirnoff Cherry Vodka,10.89,14.49,1000.0,48.0,522.72,43.0,623.07,492.6600000000001,45.15000000000001,257032.07000000007,100.35000000000002,16.105734508161206,0.8958333333333334,1.1919765840220387
9165,ULTRA BEVERAGE COMPANY LLP,20955,Pacific Rim Dry Rsl,3.37,4.99,750.0,155.0,522.3499999999999,155.0,773.45,224.54999999999998,17.36,68054.70000000003,251.10000000000014,32.464929859719454,1.0,1.4807121661721072
4425,MARTIGNETTI COMPANIES,18948,Austin Hope 10 Syrah,24.83,37.99,750.0,21.0,521.43,12.0,455.88,189.95000000000002,1.3500000000000003,144929.24,-65.54999999999995,-14.37878389049749,0.5714285714285714,0.8742880156492723
8320,SHAW ROSS INT L IMP LTD,2833,Old Smuggler,7.24,9.99,1000.0,72.0,521.28,58.0,579.4200000000001,259.74,60.9,3151.9200000000014,58.1400000000001,10.034172103137637,0.8055555555555556,1.111533149171271
2000,SOUTHERN WINE & SPIRITS NE,45710,Ferrari-Carano Terre Chard,24.82,35.99,750.0,21.0,521.22,21.0,638.79,125.96000000000001,2.3600000000000003,19016.59,117.56999999999994,18.40510966045178,1.0,1.2255669391044088
7153,PINE STATE TRADING CO,8914,Egri Bikaver Bulls Blood Eg,7.55,10.49,750.0,69.0,520.9499999999999,69.0,723.81,262.25,54.359999999999985,15884.819999999998,202.86,28.026692087702575,1.0,1.389403973509934
3960,DIAGEO NORTH AMERICA INC,911,Yukon Jack,15.32,20.99,1000.0,34.0,520.88,51.0,1070.49,776.63,53.55000000000001,257032.07000000007,549.61,51.341908845481974,1.5,2.0551566579634466
3924,HEAVEN HILL DISTILLERIES,8456,Harwood Canadian,9.64,13.49,1750.0,54.0,520.5600000000001,54.0,728.4599999999999,94.42999999999999,99.2,14069.869999999995,207.89999999999986,28.53965900667159,1.0,1.3993775933609955
653,STATE WINE & SPIRITS,19657,Manifesto! Cab Svgn,7.23,10.99,750.0,72.0,520.5600000000001,52.0,675.48,220.83,5.82,8014.98,154.91999999999996,22.934801918635632,0.7222222222222222,1.2976025818349468
4692,KOBRAND CORPORATION,25070,Jadot Savigny les Beaune 13,23.64,34.99,750.0,22.0,520.08,62.0,2169.38,1119.68,6.919999999999999,9139.38,1649.3000000000002,76.02633010353189,2.8181818181818183,4.171242885709891
480,BACARDI USA INC,3461,Corzo Silver Tequila,39.99,49.99,750.0,13.0,519.87,14.0,699.86,449.91,11.040000000000001,89286.26999999999,179.99,25.718000743005742,1.0769230769230769,1.3462211706772846
516,BANFI PRODUCTS CORP,22841,Banfi Poggio Alle Mura Rsva,64.93,99.99,750.0,8.0,519.4399999999999,18.0,1876.82,1241.8799999999999,2.0,8510.410000000002,1357.38,72.32339808825567,2.25,3.6131603265054677
1392,CONSTELLATION BRANDS INC,4361,Casa Noble Repsdo La Carreta,43.28,57.99,750.0,12.0,519.36,12.0,695.88,173.97,9.44,79528.99,176.51999999999998,25.366442490084495,1.0,1.3398798521256932
7239,REMY COINTREAU USA INC,4698,Metaxa 5 Star,10.38,21.99,750.0,50.0,519.0,111.0,1868.8900000000003,885.4600000000002,12.360000000000003,16978.669999999995,1349.8900000000003,72.22950521432509,2.22,3.600944123314066
1590,DIAGEO CHATEAU ESTATE WINES,20891,Legend of the Vine Cab Svgn,1.98,2.99,750.0,262.0,518.76,262.0,783.3799999999999,65.78000000000003,29.46,7259.75,264.6199999999999,33.77926421404681,1.0,1.51010101010101
90011,FORTUNE WINE BROKERS LLC,23466,R Merlo Blackbird Red,10.8,15.99,750.0,48.0,518.4,6.0,93.94,78.95,0.66,238.61,-424.46,-451.84160102192885,0.125,0.1812114197530864
10754,PERFECTA WINES,23964,La Font de Notre Dame Rastea,13.99,22.99,750.0,37.0,517.63,44.0,1011.5600000000002,942.5900000000001,4.84,28720.52,493.9300000000002,48.82854205385742,1.1891891891891893,1.9542144002472812
3960,DIAGEO NORTH AMERICA INC,207,Smirnoff Pomegrante,11.5,14.49,1000.0,45.0,517.5,54.0,782.46,246.33,56.699999999999996,257032.07000000007,264.96000000000004,33.86243386243387,1.2,1.512
3924,HEAVEN HILL DISTILLERIES,190,Christian Bros Ruby Port,3.06,4.29,750.0,169.0,517.1400000000001,168.0,720.72,120.12,132.31,14069.869999999995,203.57999999999993,28.246753246753237,0.9940828402366864,1.3936651583710404
4692,KOBRAND CORPORATION,22827,Taittinger La Francaise,57.43,84.99,1500.0,9.0,516.87,8.0,679.92,424.95,1.79,9139.38,163.04999999999995,23.980762442640305,0.8888888888888888,1.3154564977653955
4425,MARTIGNETTI COMPANIES,13941,Dom du Grand Tinel Ch d Pape,30.4,44.99,750.0,17.0,516.8,72.0,3239.28,2339.48,7.980000000000001,144929.24,2722.4800000000005,84.04583734657085,4.235294117647059,6.26795665634675
9552,M S WALKER INC,24124,Tarima 14 Blanco Alicante,6.07,8.99,750.0,85.0,515.9499999999999,214.0,2127.8600000000006,1178.7800000000007,23.78,55551.819999999985,1611.9100000000008,75.75263410186763,2.5176470588235293,4.12415931776335
12546,JIM BEAM BRANDS COMPANY,4460,Cruzan Strawberry Rum,8.45,10.99,750.0,61.0,515.45,54.0,593.46,362.66999999999996,42.55,123880.96999999999,78.00999999999999,13.144946584437028,0.8852459016393442,1.1513434862741294
6213,MHW LTD,842,Bols Apricot Flavored Brand,8.45,10.99,1000.0,61.0,515.4499999999999,61.0,670.3900000000001,362.66999999999996,64.04999999999998,9621.580000000002,154.94000000000017,23.11191992720657,1.0,1.3005917159763318
4425,MARTIGNETTI COMPANIES,18753,Yellow Tail Sweet White Roo,3.3,4.99,1500.0,156.0,514.8000000000001,156.0,778.4400000000002,164.67000000000002,35.06,144929.24,263.6400000000001,33.86773547094189,1.0,1.5121212121212122
6280,UNCORKED,20319,Jonathan Edwards Chard,14.28,21.99,750.0,36.0,514.08,7.0,143.92999999999998,103.94999999999999,0.77,15.260000000000002,-370.1500000000001,-257.1736260682277,0.19444444444444445,0.27997587924058503
10000,MAJESTIC FINE WINES,26167,KJ Jackson Est Cab Svgn Alex,17.12,24.99,750.0,30.0,513.5999999999999,18.0,449.82000000000005,174.93,2.0100000000000002,17587.59,-63.77999999999986,-14.179004935307423,0.6,0.875817757009346
9552,M S WALKER INC,17138,Steele Red Hills Cab Svgn,8.55,12.49,750.0,60.0,513.0,67.0,1249.3300000000002,704.6400000000001,7.440000000000003,55551.819999999985,736.3300000000002,58.937990763049,1.1166666666666667,2.435341130604289
9552,M S WALKER INC,23394,Couleurs Du Sud Viognier,6.75,9.99,750.0,76.0,513.0,255.0,2547.4500000000007,1048.9500000000003,28.409999999999997,55551.819999999985,2034.4500000000007,79.86221515633281,3.3552631578947367,4.965789473684212
1587,VINEYARD BRANDS INC,26756,A Innocenti Nonni Cab Svgn,8.55,12.99,750.0,60.0,513.0,48.0,623.52,220.82999999999998,5.370000000000001,6070.089999999999,110.51999999999998,17.72517321016166,0.8,1.215438596491228
10000,MAJESTIC FINE WINES,13446,La Crema Pnt Nr Sonoma Coast,8.55,12.99,375.0,60.0,513.0,54.0,701.46,402.69000000000005,3.0500000000000003,17587.59,188.46000000000004,26.866820631254818,0.9,1.3673684210526316
4425,MARTIGNETTI COMPANIES,34525,Neyers Merlot Napa,16.54,31.99,750.0,31.0,512.74,316.0,8210.839999999993,4988.08,35.05999999999999,144929.24,7698.099999999993,93.75532832207179,10.193548387096774,16.013652143386498
10754,PERFECTA WINES,24001,Lee Family Farm Rio Tinto S,11.64,16.99,750.0,44.0,512.1600000000001,43.0,730.5699999999999,254.84999999999997,4.8,28720.52,218.40999999999985,29.89583475916064,0.9772727272727273,1.4264487660106213
1590,DIAGEO CHATEAU ESTATE WINES,44232,Acacia Winery Pnt Nr Lake,21.33,31.99,750.0,24.0,511.92,9.0,287.90999999999997,223.93,0.99,7259.75,-224.01000000000005,-77.80556423882466,0.375,0.5624120956399437
2555,DISARONNO INTERNATIONAL LLC,1066,DiSaronno Cavalli Glass Pack,15.99,21.99,750.0,32.0,511.68,63.0,1369.37,561.74,49.64,5861.030000000001,857.6899999999998,62.63391194490896,1.96875,2.676223420888055
8004,SAZERAC CO INC,2962,Mount Royal Light Canadian W,8.52,10.99,1750.0,60.0,511.2,60.0,659.4,10.99,110.25,50293.62000000002,148.2,22.474977252047314,1.0,1.289906103286385
90017,THE IMPORTED GRAPE LLC,42797,Ricardo Santos Malbec Mendza,10.64,18.49,750.0,48.0,510.72,70.0,1218.3000000000002,345.30999999999995,7.830000000000001,80.03,707.5800000000002,58.07929081507018,1.4583333333333333,2.3854558270676693
17037,Dunn Wine Brokers,25758,Angels Landing Svgn Bl,10.64,16.49,750.0,48.0,510.72,28.0,461.7199999999999,214.36999999999998,3.12,358.03000000000003,-49.000000000000114,-10.612492419648298,0.5833333333333334,0.9040570175438595
9622,WEIN BAUER INC,25431,Schlink Haus Kabinett,7.09,10.99,750.0,72.0,510.47999999999996,60.0,659.4000000000001,98.91,6.74,222.23,148.92000000000013,22.584167424931774,0.8333333333333334,1.2917254348848146
90011,FORTUNE WINE BROKERS LLC,16955,Mapuche Svgn Blanc,7.09,11.99,750.0,72.0,510.47999999999996,72.0,833.28,103.91,8.09,238.61,322.8,38.73847926267281,1.0,1.6323460272684533
9552,M S WALKER INC,4902,Ron Virgin Bold Coconut Rum,8.65,10.99,750.0,59.0,510.35,178.0,1956.2200000000007,1175.9300000000005,140.35999999999996,55551.819999999985,1445.8700000000008,73.91142100581736,3.016949152542373,3.8330949348486345
9165,ULTRA BEVERAGE COMPANY LLP,4191,Ypioca Cachaca Crystal Rum,14.17,18.99,1000.0,36.0,510.12,0.0,0.0,0.0,0.0,68054.70000000003,-510.12,-inf,0.0,0.0
7153,PINE STATE TRADING CO,25358,Honig Late Harvest Svgn Bl,42.46,61.99,375.0,12.0,509.52,0.0,0.0,0.0,0.0,15884.819999999998,-509.52,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,21975,Trim Cabernet Sauvignon,8.49,12.99,750.0,60.0,509.4,56.0,727.4399999999999,194.85,6.260000000000002,68054.70000000003,218.03999999999996,29.973606070603758,0.9333333333333333,1.4280329799764429
7245,PROXIMO SPIRITS INC.,276,Bushmills Black Bush,26.8,36.99,1000.0,19.0,509.20000000000005,14.0,517.86,517.86,14.700000000000003,38994.78000000001,8.659999999999968,1.6722666357702791,0.7368421052631579,1.0170070699135898
9552,M S WALKER INC,22475,MSH Cellars Svgn Bl Napa Vly,8.21,11.99,750.0,62.0,509.02,160.0,1918.4000000000005,695.4200000000003,17.880000000000003,55551.819999999985,1409.3800000000006,73.46643035863221,2.5806451612903225,3.768810655769912
4425,MARTIGNETTI COMPANIES,36088,Dom Poujol Rose Coteaux du,11.56,16.99,750.0,44.0,508.64000000000004,85.0,1614.1500000000003,645.66,9.48,144929.24,1105.5100000000002,68.48867825171143,1.9318181818181819,3.17346256684492
3951,HIGHLAND WINE MERCHANTS LLC,25493,Lunadoro Toscana Memoria IGT,10.59,15.99,750.0,48.0,508.32,25.0,399.75,31.98,2.81,29.430000000000003,-108.57,-27.15947467166979,0.5208333333333334,0.7864140698772427
4425,MARTIGNETTI COMPANIES,41531,Yellow Tail Shiraz/Grenache,5.29,7.99,750.0,96.0,507.84000000000003,62.0,495.38,223.72000000000003,6.9,144929.24,-12.460000000000036,-2.515240825225087,0.6458333333333334,0.9754647132955261
9552,M S WALKER INC,16774,Hartford Court Chard RRV,16.89,24.99,750.0,30.0,506.7,39.0,998.6100000000001,176.93,4.37,55551.819999999985,491.91000000000014,49.25947066422328,1.3,1.9708111308466552
9165,ULTRA BEVERAGE COMPANY LLP,13980,Dom de Victoires Quincy Whte,5.22,7.99,750.0,97.0,506.34000000000003,97.0,775.0300000000001,199.75,10.86,68054.70000000003,268.69000000000005,34.668335419274094,1.0,1.5306513409961686
1650,Circa Wines,21487,Twelfth Night Svgn Bl,10.54,15.49,750.0,48.0,505.92,6.0,92.94,77.45,0.66,211.96999999999997,-412.98,-444.3511943189154,0.125,0.18370493358633774
9165,ULTRA BEVERAGE COMPANY LLP,25606,Hoopla Chardonnay,12.33,18.99,750.0,41.0,505.53000000000003,22.0,417.78,170.90999999999997,2.45,68054.70000000003,-87.75000000000006,-21.003877638948744,0.5365853658536586,0.8264197970446857
2242,DELICATO VINEYARDS INC,20793,Belle Ambiance Cab Svgn,7.43,10.99,750.0,68.0,505.24,42.0,458.5800000000001,216.79999999999998,4.680000000000001,7982.649999999999,-46.65999999999991,-10.174887696803154,0.6176470588235294,0.9076478505264827
4692,KOBRAND CORPORATION,17142,Caposaldo Sweet Moscato,7.89,14.99,750.0,64.0,504.96000000000004,38.0,569.6200000000001,389.74000000000007,4.210000000000001,9139.38,64.66000000000008,11.35142726730102,0.59375,1.1280497465145756
7153,PINE STATE TRADING CO,22173,Lucienne Doctor's Vyd Pnt Nr,29.65,42.99,750.0,17.0,504.04999999999995,16.0,767.84,431.91,1.78,15884.819999999998,263.7900000000001,34.354813502813094,0.9411764705882353,1.5233409383989684
9165,ULTRA BEVERAGE COMPANY LLP,2369,Amrut Fusion Single Malt,50.38,64.99,750.0,10.0,503.79999999999995,81.0,5384.189999999999,3859.42,63.859999999999985,68054.70000000003,4880.3899999999985,90.64297508074566,8.1,10.687157602223103
3960,DIAGEO NORTH AMERICA INC,4763,Ron Zacapa XO Rum,83.96,109.99,750.0,6.0,503.76,6.0,659.94,109.99,4.72,257032.07000000007,156.18000000000006,23.66578779889082,1.0,1.3100285850404956
4425,MARTIGNETTI COMPANIES,21284,Elk Cove Pinot Bl,11.99,17.99,750.0,42.0,503.58,131.0,2356.6900000000005,1745.0300000000007,14.510000000000005,144929.24,1853.1100000000006,78.63189473371551,3.119047619047619,4.679872115651933
4950,LATITUDE BEVERAGE COMPANY,18928,Ninety+Cellars Lot 83 Pnt Nr,8.38,12.99,750.0,60.0,502.8,43.0,558.5699999999999,298.77,4.790000000000001,1609.9999999999995,55.769999999999925,9.984424512594648,0.7166666666666667,1.1109188544152744
4425,MARTIGNETTI COMPANIES,22516,J Lohr Cypress Brl Frm Chard,5.95,8.99,750.0,84.0,499.8,55.0,494.45000000000005,98.89000000000001,6.17,144929.24,-5.349999999999966,-1.0820103144908415,0.6547619047619048,0.989295718287315
6359,OLE SMOKY DISTILLERY LLC,1328,Ole Smoky Peach Moonshine,12.49,19.99,750.0,40.0,499.6,152.0,2430.4800000000005,1151.2800000000004,119.79000000000002,1922.0,1930.8800000000006,79.44438958559627,3.8,4.864851881505205
12546,JIM BEAM BRANDS COMPANY,3125,Pinnacle Strawbery Shortcake,7.03,9.99,750.0,71.0,499.13,346.0,3289.040000000002,2311.0700000000015,272.83000000000015,123880.96999999999,2789.9100000000017,84.82444725512612,4.873239436619718,6.5895458097088975
9552,M S WALKER INC,23397,Secoli 13 Prosecco Valdobbia,8.05,11.99,750.0,62.0,499.1,288.0,3453.120000000001,1103.0800000000004,32.21999999999999,55551.819999999985,2954.020000000001,85.54640441108332,4.645161290322581,6.918693648567423
10754,PERFECTA WINES,10766,Moillard Ch d'Eau VDP Rose,9.58,15.99,750.0,52.0,498.15999999999997,140.0,2230.6000000000004,1033.3500000000004,15.590000000000003,28720.52,1732.4400000000005,77.66699542723931,2.6923076923076925,4.477677854504578
90047,CRUSH WINES,23793,Les Embruns Rose,8.16,12.99,750.0,61.0,497.76000000000005,85.0,1104.15,480.63,9.48,1457.7299999999998,606.3900000000001,54.91916859122402,1.3934426229508197,2.2182377049180326
9165,ULTRA BEVERAGE COMPANY LLP,19834,Sauska Tokaji Aszu,49.65,72.99,500.0,10.0,496.5,25.0,1824.75,1313.82,1.9400000000000002,68054.70000000003,1328.25,72.7907932593506,2.5,3.675226586102719
9552,M S WALKER INC,26050,Henry Fessy Bjls Vlgs Crus d,5.91,8.99,750.0,84.0,496.44000000000005,61.0,548.3900000000001,413.53999999999996,6.720000000000001,55551.819999999985,51.950000000000045,9.47318514196102,0.7261904761904762,1.1046450729191846
9552,M S WALKER INC,18199,Valandraud 09 St Emilion Cru,41.37,64.99,750.0,12.0,496.44,41.0,2459.59,1439.76,4.539999999999999,55551.819999999985,1963.15,79.81614821982525,3.4166666666666665,4.954455724760294
90011,FORTUNE WINE BROKERS LLC,42258,Chatom Cab Svgn Calaveras,13.79,19.99,750.0,36.0,496.43999999999994,7.0,139.92999999999998,99.94999999999999,0.77,238.61,-356.51,-254.7773886943472,0.19444444444444445,0.2818668922729836
7153,PINE STATE TRADING CO,24062,Atelie Pink Moscato,10.34,14.99,750.0,48.0,496.32,22.0,329.78,254.82999999999998,2.42,15884.819999999998,-166.54000000000002,-50.50033355570381,0.4583333333333333,0.6644503546099291
3252,E & J GALLO WINERY,37878,Allegrini La Grola Veronese,20.68,29.99,750.0,24.0,496.32,21.0,629.79,329.89,2.3400000000000003,61966.909999999996,133.46999999999997,21.19277854522936,0.875,1.268919245647969
4425,MARTIGNETTI COMPANIES,16690,Fayolle Fils et Fille Hermit,41.33,69.99,750.0,12.0,495.96,28.0,1735.72,805.87,3.12,144929.24,1239.76,71.42626690940935,2.3333333333333335,3.499717719170901
12546,JIM BEAM BRANDS COMPANY,8565,Skinnygirl Sprklng Margarita,7.87,9.99,750.0,63.0,495.81000000000006,255.0,3302.450000000001,1795.610000000001,201.0200000000001,123880.96999999999,2806.6400000000012,84.98660085693956,4.0476190476190474,6.660716806841332
3252,E & J GALLO WINERY,39996,Tisdale Chard Cal,2.75,3.99,750.0,180.0,495.0,173.0,690.27,87.78000000000003,19.430000000000003,61966.909999999996,195.26999999999998,28.288930418531876,0.9611111111111111,1.3944848484848484
4692,KOBRAND CORPORATION,24732,Masi Serego Alighieri Vaio A,41.17,62.99,750.0,12.0,494.04,28.0,1763.72,944.8499999999999,3.12,9139.38,1269.68,71.98875104891933,2.3333333333333335,3.5699943324427172
90011,FORTUNE WINE BROKERS LLC,26611,Pull Eighty Pnt Nr,13.72,20.99,750.0,36.0,493.91999999999996,10.0,219.9,175.92000000000002,1.1,238.61,-274.02,-124.61118690313778,0.2777777777777778,0.4452137998056366
8892,TRINCHERO FAMILY ESTATES,26454,Luxury Edition Prosecco,8.66,12.99,750.0,57.0,493.61999999999995,57.0,740.4300000000001,454.6500000000001,6.33,11595.970000000003,246.81000000000012,33.33333333333335,1.0,1.5000000000000002
9552,M S WALKER INC,24574,Galerie Pleinair Cab Svgn NV,32.89,49.99,750.0,15.0,493.35,47.0,2349.5299999999997,1649.67,5.210000000000001,55551.819999999985,1856.1799999999998,79.00218341540649,3.1333333333333333,4.762399918921657
1587,VINEYARD BRANDS INC,13791,The Chocolate Block Red,19.73,29.99,750.0,25.0,493.25,26.0,779.74,509.83,2.8800000000000003,6070.089999999999,286.49,36.74173442429528,1.04,1.5808210846426762
4425,MARTIGNETTI COMPANIES,17885,Dom de Durban Gigondas,20.54,29.99,750.0,24.0,492.96,5.0,121.95,45.98,0.56,144929.24,-371.01,-304.2312423124231,0.20833333333333334,0.2473831548198637
653,STATE WINE & SPIRITS,20345,Milbrandt Rsl Columbia Vly,8.21,11.99,750.0,60.0,492.59999999999997,34.0,425.66,147.89,3.8000000000000003,8014.98,-66.93999999999994,-15.72616642390639,0.5666666666666667,0.8641088103938288
90011,FORTUNE WINE BROKERS LLC,23587,The Cottage Svgn Blanc,8.21,12.99,750.0,60.0,492.59999999999997,31.0,402.68999999999994,350.72999999999996,3.41,238.61,-89.91000000000003,-22.32734858079417,0.5166666666666667,0.8174786845310597
10050,Russian Standard Vodka,8402,Spud Pumpkin Spice Vodka,14.92,19.99,750.0,33.0,492.36,147.0,3673.5299999999993,2499.0000000000005,115.90999999999998,732.5999999999999,3181.169999999999,86.59708781471772,4.454545454545454,7.46106507433585
6213,MHW LTD,5737,Blue Chair Bay CocSpc Cream,13.38,16.99,750.0,32.0,428.15999999999997,165.0,2803.3500000000004,1699.0000000000005,129.97999999999996,9621.580000000002,2375.1900000000005,84.72684466798653,5.15625,6.547435538116593
4425,MARTIGNETTI COMPANIES,18646,Castello del Poggio Rosato,2.73,3.99,750.0,180.0,491.4,179.0,714.21,207.48000000000002,20.1,144929.24,222.81000000000006,31.196706850926205,0.9944444444444445,1.4534188034188036
2242,DELICATO VINEYARDS INC,15923,Bota Mini Moscato,3.21,4.79,500.0,153.0,491.13,124.0,593.9599999999998,191.60000000000002,9.38,7982.649999999999,102.82999999999981,17.312613644016405,0.8104575163398693,1.2093743000834807
9552,M S WALKER INC,18784,Clos Erasmus Laurel Priorat,32.66,48.99,750.0,15.0,489.9,30.0,1469.7,734.85,3.34,55551.819999999985,979.8000000000001,66.66666666666667,2.0,3.0000000000000004
12331,STELLAR IMPORTING CO LLC,17470,Zacharias Ambelos Phos White,6.8,9.99,750.0,72.0,489.6,69.0,689.3100000000001,129.87,7.740000000000002,119.22999999999998,199.71000000000004,28.97245071158115,0.9583333333333334,1.407904411764706
7153,PINE STATE TRADING CO,25361,Honig Cab Svgn,13.6,19.99,375.0,36.0,489.59999999999997,23.0,459.77,279.85999999999996,1.3,15884.819999999998,-29.829999999999984,-6.488026622006653,0.6388888888888888,0.9390727124183007
4425,MARTIGNETTI COMPANIES,25139,Chigard Fleurie Les Moriers,13.6,19.99,750.0,36.0,489.59999999999997,171.0,3418.290000000001,2238.8800000000006,18.930000000000007,144929.24,2928.690000000001,85.67704905084122,4.75,6.981801470588238
4950,LATITUDE BEVERAGE COMPANY,20568,Ninety+Cellars Lot 94 Cab Sv,13.6,19.99,750.0,36.0,489.59999999999997,13.0,250.86999999999998,134.93,1.44,1609.9999999999995,-238.73,-95.16084027584009,0.3611111111111111,0.5123978758169935
10754,PERFECTA WINES,21645,Foxen Chard Block UU,18.82,39.99,750.0,26.0,489.32000000000005,57.0,1652.4300000000003,869.7,6.34,28720.52,1163.1100000000001,70.38785304067343,2.1923076923076925,3.3769925611052076
90024,VINILANDIA USA,23364,Elderton E Series Shiraz/Cab,11.61,17.99,750.0,42.0,487.62,28.0,503.72,125.92999999999998,3.1500000000000004,2802.6400000000003,16.100000000000023,3.196220122290166,0.6666666666666666,1.0330175136376687
4425,MARTIGNETTI COMPANIES,25222,G Ferrer Etesian Pnt Nr Rose,9.03,13.99,750.0,54.0,487.62,54.0,755.4600000000002,251.82,6.030000000000001,144929.24,267.84000000000015,35.45389563974268,1.0,1.5492801771871543
90047,CRUSH WINES,19262,Eden Orleans Bitter,17.41,29.99,750.0,28.0,487.48,10.0,296.9,176.94,1.11,1457.7299999999998,-190.58000000000004,-64.1899629504884,0.35714285714285715,0.6090506277180602
4425,MARTIGNETTI COMPANIES,25338,Ch Chantelune Margaux,32.46,49.99,750.0,15.0,486.9,84.0,4199.16,1899.6200000000001,9.38,144929.24,3712.2599999999998,88.40482382190724,5.6,8.624276032039432
1650,Circa Wines,26090,Pietro Rinaldi Monpiano Barb,13.51,19.99,750.0,36.0,486.36,36.0,719.64,59.97,4.050000000000001,211.96999999999997,233.27999999999997,32.416208104052025,1.0,1.4796447076239823
90024,VINILANDIA USA,14883,Little Yering Pnt Nr Yarra V,10.13,14.99,750.0,48.0,486.24,48.0,719.52,14.99,5.4,2802.6400000000003,233.27999999999997,32.421614409606406,1.0,1.4797630799605133
9552,M S WALKER INC,25220,Castelo do Sulco Tinto Rsva,10.13,14.99,750.0,48.0,486.24,22.0,311.78,212.85,2.4300000000000006,55551.819999999985,-174.46000000000004,-55.956122907178155,0.4583333333333333,0.6412059888121092
9552,M S WALKER INC,22092,Latour L'Ardeche Chard,8.1,11.99,750.0,60.0,486.0,43.0,558.5699999999999,181.85999999999999,4.8100000000000005,55551.819999999985,72.56999999999994,12.992104839142801,0.7166666666666667,1.149320987654321
